subject_id,motif_id,usage_percentage,frequency_starts,total_frames,source_path
Subject 3-P14 vehicle-EZ3-8-3-2021_DLC,11,279.0,41,279,Open-Field-Test\results\Subject 3-P14 vehicle-EZ3-8-3-2021_DLC\VAME\hmm-15
Subject 3-P14 vehicle-EZ3-8-3-2021_DLC,12,845.0,57,845,Open-Field-Test\results\Subject 3-P14 vehicle-EZ3-8-3-2021_DLC\VAME\hmm-15
Subject 3-P14 vehicle-EZ3-8-3-2021_DLC,13,1864.0,69,1864,Open-Field-Test\results\Subject 3-P14 vehicle-EZ3-8-3-2021_DLC\VAME\hmm-15
Subject 3-P14 vehicle-EZ3-8-3-2021_DLC,14,2805.0,145,2805,Open-Field-Test\results\Subject 3-P14 vehicle-EZ3-8-3-2021_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,0,1709.0,124,1709,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,1,1272.0,93,1272,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,2,2272.0,233,2272,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,3,1233.0,83,1233,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,4,1136.0,96,1136,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,5,1016.0,100,1016,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,6,22.0,2,22,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,7,553.0,22,553,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,8,944.0,65,944,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,9,498.0,13,498,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,10,1860.0,67,1860,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,11,1804.0,164,1804,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,12,1247.0,88,1247,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,13,937.0,65,937,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 3-P28 vehicle-FV3-10-23-21_DLC,14,1851.0,116,1851,Open-Field-Test\results\Subject 3-P28 vehicle-FV3-10-23-21_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,0,1228.0,110,1228,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,1,1411.0,109,1411,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,2,1977.0,210,1977,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,3,3013.0,160,3013,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,4,965.0,89,965,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,5,2985.0,226,2985,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,6,60.0,2,60,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,7,777.0,20,777,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,8,986.0,84,986,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,9,334.0,10,334,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,10,675.0,33,675,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,11,2733.0,201,2733,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,12,1508.0,104,1508,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,13,1619.0,75,1619,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - female GO - Vehicle OFT_DLC,14,245.0,28,245,Open-Field-Test\results\Subject 4 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,0,1074.0,101,1074,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,1,2092.0,152,2092,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,2,1582.0,182,1582,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,3,1964.0,90,1964,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,4,617.0,76,617,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,5,2494.0,189,2494,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,6,0.0,0,0,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,7,2830.0,58,2830,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,8,906.0,86,906,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,9,295.0,14,295,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,10,394.0,25,394,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,11,1657.0,152,1657,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,12,1875.0,125,1875,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,13,733.0,46,733,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4 - JS4 - CBD - OFT_DLC,14,139.0,23,139,Open-Field-Test\results\Subject 4 - JS4 - CBD - OFT_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,0,2413.0,137,2413,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,1,717.0,66,717,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,2,1583.0,136,1583,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,3,251.0,27,251,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,4,1061.0,102,1061,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,5,125.0,28,125,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,6,38.0,2,38,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,7,1724.0,61,1724,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,8,1889.0,142,1889,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,9,714.0,20,714,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,10,2153.0,117,2153,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,11,182.0,35,182,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,12,1416.0,109,1416,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,13,1064.0,45,1064,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P14 vehicle-EZ4-8-3-2021_DLC,14,3259.0,186,3259,Open-Field-Test\results\Subject 4-P14 vehicle-EZ4-8-3-2021_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,0,1693.0,105,1693,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,1,1143.0,78,1143,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,2,1025.0,146,1025,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,3,1681.0,116,1681,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,4,742.0,72,742,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,5,2852.0,206,2852,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,6,59.0,1,59,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,7,1158.0,37,1158,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,8,1304.0,109,1304,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,9,346.0,16,346,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,10,949.0,45,949,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,11,1626.0,157,1626,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,12,984.0,65,984,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,13,1565.0,72,1565,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 4-P28 vehicle-FV4-10-23-21_DLC,14,995.0,77,995,Open-Field-Test\results\Subject 4-P28 vehicle-FV4-10-23-21_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,0,1386.0,103,1386,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,1,2532.0,171,2532,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,2,2032.0,223,2032,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,3,1774.0,95,1774,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,4,466.0,51,466,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,5,2321.0,190,2321,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,6,75.0,2,75,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,7,670.0,29,670,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,8,907.0,83,907,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,9,361.0,11,361,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,10,918.0,57,918,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,11,2625.0,210,2625,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,12,1928.0,135,1928,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,13,901.0,36,901,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - female GO - Vehicle OFT_DLC,14,169.0,32,169,Open-Field-Test\results\Subject 5 - female GO - Vehicle OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,0,1336.0,102,1336,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,1,2788.0,166,2788,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,2,1874.0,189,1874,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,3,871.0,73,871,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,4,861.0,74,861,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,5,2108.0,160,2108,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,6,0.0,0,0,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,7,2611.0,58,2611,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,8,807.0,68,807,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,9,227.0,11,227,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,10,391.0,35,391,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,11,1963.0,162,1963,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,12,2317.0,149,2317,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,13,364.0,23,364,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5 - JS5 - CBD - OFT_DLC,14,289.0,39,289,Open-Field-Test\results\Subject 5 - JS5 - CBD - OFT_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,0,845.0,66,845,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,1,1496.0,114,1496,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,2,1292.0,172,1292,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,3,400.0,30,400,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,4,1006.0,78,1006,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,5,727.0,68,727,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,6,17.0,1,17,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,7,1861.0,67,1861,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,8,1534.0,93,1534,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,9,1722.0,21,1722,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,10,2898.0,122,2898,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,11,1143.0,118,1143,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,12,1570.0,125,1570,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,13,630.0,24,630,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P14 vehicle-EZ5-8-3-21_DLC,14,1212.0,81,1212,Open-Field-Test\results\Subject 5-P14 vehicle-EZ5-8-3-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,0,1088.0,74,1088,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,1,1248.0,94,1248,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,2,859.0,128,859,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,3,719.0,49,719,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,4,976.0,80,976,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,5,945.0,104,945,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,6,33.0,1,33,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,7,2530.0,64,2530,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,8,1102.0,72,1102,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,9,1505.0,35,1505,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,10,2897.0,89,2897,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,11,1007.0,94,1007,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,12,847.0,73,847,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,13,1066.0,37,1066,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 5-P28 vehicle-FV5-10-23-21_DLC,14,1348.0,98,1348,Open-Field-Test\results\Subject 5-P28 vehicle-FV5-10-23-21_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,0,1788.0,116,1788,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,1,354.0,36,354,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,2,872.0,78,872,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,3,434.0,34,434,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,4,1601.0,130,1601,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,5,271.0,41,271,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,6,27.0,2,27,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,7,2170.0,72,2170,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,8,1639.0,133,1639,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,9,694.0,30,694,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,10,2577.0,104,2577,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,11,192.0,28,192,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,12,925.0,67,925,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,13,1065.0,54,1065,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P14 vehicle-EZ6-8-3-2021_DLC,14,3811.0,188,3811,Open-Field-Test\results\Subject 6-P14 vehicle-EZ6-8-3-2021_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,0,917.0,71,917,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,1,1186.0,91,1186,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,2,1389.0,143,1389,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,3,691.0,58,691,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,4,1017.0,70,1017,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,5,1128.0,110,1128,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,6,72.0,2,72,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,7,2588.0,53,2588,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
